# Age (lower edge), Age (upper edge), Log Gross Income (lower edge), Log Gross Income (upper edge), Probability
45.0, 50.0, 11.585249141449685, 11.752426440535679, 0.04154347357977495
45.0, 50.0, 11.752426440535679, 11.919603739621671, 0.04740189769425697
45.0, 50.0, 11.919603739621671, 12.086781038707665, 0.03895681210381351
45.0, 50.0, 12.086781038707665, 12.253958337793659, 0.00972403100217623
45.0, 50.0, 12.253958337793659, 12.42113563687965, 0.015384656880748792
50.0, 55.0, 8.241703159729818, 8.408880458815812, 0.003950880596679333
50.0, 55.0, 8.408880458815812, 8.576057757901804, 0.0016494123466624696
50.0, 55.0, 8.576057757901804, 8.743235056987798, 0.0040649100773152
50.0, 55.0, 8.743235056987798, 8.910412356073792, 0.000660487660725356
50.0, 55.0, 8.910412356073792, 9.077589655159784, 0.002295847078436222
50.0, 55.0, 9.077589655159784, 9.244766954245778, 0.01249024325218503
50.0, 55.0, 9.244766954245778, 9.411944253331772, 0.010943618042997144
50.0, 55.0, 9.411944253331772, 9.579121552417764, 0.014689325876983069
50.0, 55.0, 9.579121552417764, 9.746298851503758, 0.01727747387761264
50.0, 55.0, 9.746298851503758, 9.913476150589752, 0.027925177388114595
50.0, 55.0, 9.913476150589752, 10.080653449675744, 0.04929727324996868
50.0, 55.0, 10.080653449675744, 10.247830748761737, 0.0540491707968894
50.0, 55.0, 10.247830748761737, 10.415008047847731, 0.05940333672745027
50.0, 55.0, 10.415008047847731, 10.582185346933723, 0.06935040135165085
50.0, 55.0, 10.582185346933723, 10.749362646019717, 0.06594075927573613
50.0, 55.0, 10.749362646019717, 10.916539945105711, 0.09187684494881522
50.0, 55.0, 10.916539945105711, 11.083717244191705, 0.07645636525409302
50.0, 55.0, 11.083717244191705, 11.250894543277699, 0.09539047869897181
50.0, 55.0, 11.250894543277699, 11.418071842363691, 0.10323843725005862
50.0, 55.0, 11.418071842363691, 11.585249141449685, 0.0700361842844891
50.0, 55.0, 11.585249141449685, 11.752426440535679, 0.05518946560324808
50.0, 55.0, 11.752426440535679, 11.919603739621671, 0.05158428705877818
50.0, 55.0, 11.919603739621671, 12.086781038707665, 0.03569885617188579
50.0, 55.0, 12.086781038707665, 12.253958337793659, 0.017229292406921427
50.0, 55.0, 12.253958337793659, 12.42113563687965, 0.00931147072333236
55.0, 60.0, 8.241703159729818, 8.408880458815812, 0.0024461062889099966
55.0, 60.0, 8.408880458815812, 8.576057757901804, 0.002989518670981441
55.0, 60.0, 8.576057757901804, 8.743235056987798, 0.0036335073779114125
55.0, 60.0, 8.743235056987798, 8.910412356073792, 0.005041951210725039
